Stimulus,Variant,Node0,Node1,Label
both,GRU,-1.359165192,3.088719606,1
both,GRU,-1.831043482,3.251278162,1
both,GRU,4.665925503,-1.709034681,0
both,GRU,-1.889698744,3.331516504,1
both,GRU,-3.218844414,1.615197062,1
both,GRU,-3.223730326,1.613625884,1
both,GRU,-3.24774766,1.645671725,1
both,GRU,2.657460451,-4.344630241,0
both,GRU,2.771052361,-4.52255249,0
both,GRU,-3.161015749,1.565783858,1
both,GRU,1.638209581,-3.214586735,0
both,GRU,2.328488827,-3.971810341,0
both,GRU,1.9268049,-3.902109861,0
both,GRU,-4.028510571,1.038046122,1
both,GRU,-4.141945362,1.170714855,1
both,GRU,-4.113232613,1.157554626,1
both,GRU,1.151656032,-3.208728075,0
both,GRU,1.970576406,-3.94957757,0
both,GRU,-4.103404999,1.141391277,1
both,GRU,1.936873555,-3.929641485,0
both,GRU,1.137846828,-4.308337212,0
both,GRU,-3.030376434,2.782662153,1
both,GRU,1.259771585,-4.500535965,0
both,GRU,-3.151497841,3.140558004,1
both,GRU,-3.155038357,3.153042555,1
both,GRU,1.575442672,-5.01490736,0
both,GRU,1.07553041,-4.197971821,0
both,GRU,-3.145258904,3.092908382,1
both,GRU,-1.633558273,1.930866957,1
both,GRU,-2.056412458,2.612054586,1
both,GRU,-2.111794233,2.68725419,1
both,GRU,2.341311455,-4.545015335,0
both,GRU,1.511542082,-3.39430356,0
both,GRU,2.061413765,-4.252192497,0
both,GRU,-0.030141115,-1.070056081,0
both,GRU,3.710384846,-4.056196213,0
both,GRU,3.375481129,-3.751765728,0
both,GRU,-2.908735037,1.338930368,1
both,GRU,-1.448448062,0.039007545,1
both,GRU,-1.442882061,0.033555269,1
both,GRU,-1.121193647,0.667409778,0
both,GRU,-2.437520027,2.02493906,1
both,GRU,2.97507596,-3.667381287,0
both,GRU,-2.852288961,2.326127529,1
both,GRU,2.907959223,-3.592271328,0
both,GRU,-2.487802505,2.083956242,1
both,GRU,2.950733423,-3.631478786,0
both,GRU,-2.541045189,2.131079197,1
both,GRU,-2.189191341,2.999930859,1
both,GRU,-2.162724257,2.987036228,1
both,GRU,4.959254742,-1.799507976,0
both,GRU,-2.043132544,2.904996395,1
both,GRU,4.936475754,-1.818620324,0
both,GRU,-2.458645105,3.220617771,1
both,GRU,4.847204685,-1.667057872,0
both,GRU,4.888977528,-1.612175822,0
both,GRU,-1.798492789,2.078463554,1
both,GRU,3.698094368,-3.321773291,0
both,GRU,2.486504555,-2.219134092,0
both,GRU,3.694463253,-3.318333864,0
both,GRU,-1.622067809,1.88682723,1
both,GRU,-1.065036297,1.287610054,1
both,GRU,2.966638803,-3.405159473,0
both,GRU,-3.53709507,1.936750293,1
both,GRU,3.61515522,-3.86706686,0
both,GRU,-3.647406578,2.045475483,1
both,GRU,-3.638262272,2.041845322,1
both,GRU,3.020682096,-3.446662903,0
both,GRU,3.753593922,-2.721739531,0
both,GRU,-1.491257787,3.607927561,1
both,GRU,3.667175293,-2.607466459,0
both,GRU,-1.028586507,3.151889324,1
both,GRU,3.580265045,-3.11908102,0
both,GRU,-3.28316927,2.189577341,1
both,GRU,3.630905628,-3.208851576,0
both,GRU,2.955770016,-2.428264618,0
both,GRU,-3.253689289,2.09740591,1
both,GRU,-3.453875542,2.340052366,1
both,GRU,3.608077526,-3.165945768,0
both,GRU,-3.472740173,2.36209178,1
both,GRU,-3.153715134,1.894360781,1
both,GRU,2.59230113,-3.294593096,0
both,GRU,2.787664413,-3.418276548,0
both,GRU,-1.559135556,0.490803599,1
both,GRU,-2.428809881,1.262111902,1
both,GRU,-3.018333197,1.791564703,1
both,GRU,1.971401811,-2.892232656,0
both,GRU,2.694408417,-3.359553576,0
both,GRU,4.537586689,-3.519912243,0
both,GRU,3.908904552,-3.316091537,0
both,GRU,-3.594823599,0.533715129,1
both,GRU,4.324910641,-3.449324608,0
both,GRU,-3.198090315,0.291418195,1
both,GRU,-4.170436382,0.868101239,1
both,GRU,-4.816204548,1.218622327,1
both,GRU,4.425762653,-3.481382847,0
both,GRU,5.226264477,-1.805506229,0
both,GRU,-1.950603604,2.743643045,1
both,GRU,-1.574348211,3.370898724,1
both,GRU,2.584460974,-0.455549717,0
both,GRU,-1.537360072,3.340806007,1
both,GRU,1.433717489,0.637623668,0
both,GRU,4.277767658,-2.065372467,0
both,GRU,-1.545289755,3.350503922,1
both,GRU,-1.493966818,3.338823795,1
both,GRU,4.249818325,-2.03956604,0
both,GRU,2.438627005,-4.949635506,0
both,GRU,-2.979504585,0.447630048,1
both,GRU,-2.373758793,-0.020428419,0
both,GRU,-3.490047932,1.001947999,1
both,GRU,-3.409281492,0.990218759,1
both,GRU,2.375356913,-4.870174885,0
both,GRU,-3.438446999,1.290379167,1
both,GRU,1.96610117,-4.391913414,0
both,GRU,4.307655334,-2.257964134,0
both,GRU,4.260381222,-2.218739033,0
both,GRU,-2.606783867,2.88290143,1
both,GRU,-2.75475359,3.009880543,1
both,GRU,-2.62787056,2.3934834,1
both,GRU,3.452121735,-2.578495026,0
both,GRU,-3.216804028,2.876359463,1
both,GRU,3.431604862,-2.566924095,0
both,GRU,3.500777721,-2.620072842,0
both,GRU,3.119009495,-2.293547153,0
both,GRU,-3.184108496,2.861935139,1
both,GRU,-2.22218585,2.064259768,1
both,GRU,4.341569424,-2.722515583,0
both,GRU,-3.206068993,3.019955635,1
both,GRU,-3.191929817,2.998420715,1
both,GRU,-3.376326084,3.150079012,1
both,GRU,4.388395309,-2.737857342,0
both,GRU,-3.121646404,3.004514694,1
both,GRU,4.115995407,-2.597840071,0
both,GRU,2.667733669,-1.515899658,0
both,GRU,3.20732832,-2.177069664,0
both,GRU,-1.202578306,2.850479364,1
both,GRU,3.402708769,-2.392440796,0
both,GRU,3.477784395,-2.467692375,0
both,GRU,3.480998993,-2.470504761,0
both,GRU,-1.126308441,2.781615019,1
both,GRU,-1.167165995,2.816128492,1
both,GRU,-1.14241004,2.774722338,1
both,GRU,-1.311481237,4.82327652,1
both,GRU,-1.310618639,4.809087276,1
both,GRU,4.64414072,-0.96659267,0
both,GRU,4.910154343,-1.235535979,0
both,GRU,4.903306007,-1.228256583,0
both,GRU,4.995469093,-1.320921779,0
both,GRU,-1.201527357,4.785043716,1
both,GRU,-0.888048172,4.530406952,1
both,GRU,-1.24322176,3.202629566,1
both,GRU,-0.160975337,2.281140327,1
both,GRU,4.991095066,-2.570345402,0
both,GRU,-1.04110074,2.869442701,1
both,GRU,4.242847443,-2.331259251,0
both,GRU,4.926578522,-2.58726263,0
both,GRU,1.150131702,1.203619957,1
both,GRU,4.207623005,-2.26537776,0
both,GRU,3.434301853,-3.259432316,0
both,GRU,-3.265935898,3.426042318,1
both,GRU,-3.29500246,3.275891542,1
both,GRU,-3.45090723,3.5987432,1
both,GRU,2.626755714,-2.837085485,0
both,GRU,3.031255484,-3.124019146,0
both,GRU,3.280909061,-3.265425205,0
both,GRU,-3.266369104,3.186342001,1
both,GRU,-1.355719566,2.96118021,0
both,GRU,-2.268024921,3.960466862,1
both,GRU,-1.917500615,3.669344664,1
both,GRU,5.630990028,-1.947832108,0
both,GRU,-2.525749207,4.173037529,1
both,GRU,4.315456867,-1.556738853,0
both,GRU,-2.157133102,3.879287243,1
both,GRU,4.89696455,-1.814315796,0
both,GRU,-2.665300131,2.778442383,1
both,GRU,-2.9015131,3.012591362,1
both,GRU,3.179712534,-3.42239809,0
both,GRU,3.151551485,-3.352070808,0
both,GRU,3.170064211,-3.408205032,0
both,GRU,-2.800516605,2.916009903,1
both,GRU,3.205531359,-3.451538086,0
both,GRU,-2.80569768,2.913900375,1
both,GRU,2.719325542,-2.179417133,0
both,GRU,3.088140488,-2.582607269,0
both,GRU,3.626101494,-3.133765221,0
both,GRU,-0.94675374,1.785671234,1
both,GRU,-1.274614811,2.157989025,1
both,GRU,-1.415163636,2.329275131,1
both,GRU,-1.333426714,2.229574203,1
both,GRU,3.666715145,-3.177581787,0
both,GRU,-2.10671258,2.593374252,1
both,GRU,-1.791903973,1.97561264,1
both,GRU,-2.0822227,2.50673008,1
both,GRU,1.739338875,-3.809310436,0
both,GRU,1.863431692,-4.075811386,0
both,GRU,1.657142639,-4.10501194,0
both,GRU,-1.430952072,1.177685261,1
both,GRU,1.792623281,-4.05946064,0
both,GRU,3.554828644,-2.52392292,0
both,GRU,3.659946918,-2.626035213,0
both,GRU,-3.588487864,1.895920038,1
both,GRU,-3.495542049,1.83276999,1
both,GRU,-3.603238821,1.906654596,1
both,GRU,3.548897982,-2.52025032,0
both,GRU,-3.361250162,1.821533203,1
both,GRU,-1.950042009,0.903177261,0
both,classic_LSTM,1.79768765,-2.665721655,0
both,classic_LSTM,-2.437163115,2.790025949,1
both,classic_LSTM,2.60778141,-3.717633486,0
both,classic_LSTM,-2.742778301,3.153982401,1
both,classic_LSTM,-2.834545374,3.266492844,1
both,classic_LSTM,4.439529419,-5.935792446,0
both,classic_LSTM,2.118428707,-3.079064608,0
both,classic_LSTM,3.03378439,-4.282039166,0
both,classic_LSTM,-2.680147886,3.097343683,1
both,classic_LSTM,-2.77789259,3.193580151,1
both,classic_LSTM,-2.664574623,3.035696745,1
both,classic_LSTM,2.239275455,-3.234804869,0
both,classic_LSTM,1.765354276,-2.628342867,0
both,classic_LSTM,-2.676426411,3.089677811,1
both,classic_LSTM,2.657708645,-3.782014608,0
both,classic_LSTM,-2.974794865,3.462450504,1
both,classic_LSTM,-2.0391078,2.315697908,1
both,classic_LSTM,-2.865959167,3.312519789,1
both,classic_LSTM,3.224530697,-4.35871315,0
both,classic_LSTM,2.860393047,-4.013894081,0
both,classic_LSTM,-2.676494598,3.093652487,1
both,classic_LSTM,-2.750968933,3.180126905,1
both,classic_LSTM,1.786054492,-2.683118105,0
both,classic_LSTM,-0.88329947,0.938936532,0
both,classic_LSTM,2.422342777,-3.414968967,0
both,classic_LSTM,-1.212466478,1.682997108,1
both,classic_LSTM,1.890271783,-2.61477232,0
both,classic_LSTM,1.568911076,-2.374880314,0
both,classic_LSTM,-1.19758141,1.657100916,1
both,classic_LSTM,-1.275419235,1.764159083,1
both,classic_LSTM,-1.361984849,1.894552588,1
both,classic_LSTM,-1.661279082,2.344604969,1
both,classic_LSTM,-1.154821754,1.59950304,1
both,classic_LSTM,2.403131485,-3.385381699,0
both,classic_LSTM,-0.832983494,1.124531627,1
both,classic_LSTM,2.761451721,-3.921560764,0
both,classic_LSTM,2.249454975,-3.139498711,0
both,classic_LSTM,2.30905509,-3.239799976,0
both,classic_LSTM,0.637895107,-0.690880418,0
both,classic_LSTM,-1.376021862,1.936610222,1
both,classic_LSTM,2.396452665,-1.384238839,0
both,classic_LSTM,2.891695976,-1.78658545,0
both,classic_LSTM,-2.01065731,2.537759304,1
both,classic_LSTM,-2.590564251,3.072950602,1
both,classic_LSTM,2.733006001,-1.673300982,0
both,classic_LSTM,-2.33768177,2.851677895,1
both,classic_LSTM,-2.39420557,2.889119387,1
both,classic_LSTM,1.834222317,-0.912977815,0
both,classic_LSTM,2.695763588,-1.645091772,0
both,classic_LSTM,3.394156933,-2.399078369,0
both,classic_LSTM,-2.201219559,2.749064684,1
both,classic_LSTM,2.667406321,-1.623966217,0
both,classic_LSTM,2.734434605,-1.673313379,0
both,classic_LSTM,-2.537644386,3.065778494,1
both,classic_LSTM,-2.30235815,2.824246407,1
both,classic_LSTM,2.746121883,-1.681594133,0
both,classic_LSTM,-2.268695354,2.804274797,1
both,classic_LSTM,2.332235813,-1.354719281,0
both,classic_LSTM,-2.408324242,2.921656609,1
both,classic_LSTM,-2.516170025,3.038496256,1
both,classic_LSTM,2.070759535,-0.970760346,0
both,classic_LSTM,-2.525482655,3.053015471,1
both,classic_LSTM,3.039590836,-1.941249967,0
both,classic_LSTM,-2.472297192,2.991317511,1
both,classic_LSTM,0.779776275,-3.120076656,0
both,classic_LSTM,1.089100599,-3.548538685,0
both,classic_LSTM,-2.12080574,0.990902901,1
both,classic_LSTM,-2.301932812,1.215340376,1
both,classic_LSTM,-2.321650028,1.226259708,1
both,classic_LSTM,-2.556085587,1.543854713,1
both,classic_LSTM,0.84820801,-3.214728832,0
both,classic_LSTM,1.06611681,-3.51829958,0
both,classic_LSTM,-0.01012677,-2.051299334,0
both,classic_LSTM,-2.829280138,1.89450717,1
both,classic_LSTM,-2.830669165,1.899121761,1
both,classic_LSTM,0.69731909,-2.929637432,1
both,classic_LSTM,-2.641279697,1.64100647,1
both,classic_LSTM,0.295777142,-2.365884781,0
both,classic_LSTM,0.820393145,-3.176321983,0
both,classic_LSTM,1.266338348,-3.833157063,0
both,classic_LSTM,1.455919027,-3.104922295,0
both,classic_LSTM,-2.299036264,2.526490211,1
both,classic_LSTM,-2.200653791,2.385295391,1
both,classic_LSTM,1.042692423,-2.499923468,0
both,classic_LSTM,-1.352679133,1.143539548,1
both,classic_LSTM,-1.995161414,2.084196568,1
both,classic_LSTM,-2.054605246,2.162351608,1
both,classic_LSTM,1.429208398,-3.048130035,0
both,classic_LSTM,-2.110003471,2.255385399,1
both,classic_LSTM,-2.555315495,2.89014864,1
both,classic_LSTM,1.441028118,-3.079776764,0
both,classic_LSTM,-1.675763249,1.622371078,1
both,classic_LSTM,1.557350755,-3.245631695,0
both,classic_LSTM,0.426106751,-1.564773083,0
both,classic_LSTM,0.706990004,-1.996515989,0
both,classic_LSTM,1.255056739,-2.789390564,0
both,classic_LSTM,1.833586812,-3.239702225,0
both,classic_LSTM,-2.223046541,1.226609707,1
both,classic_LSTM,0.928320289,-2.233869076,0
both,classic_LSTM,0.783198118,-2.087539434,0
both,classic_LSTM,-2.760532618,1.788857698,1
both,classic_LSTM,-2.658118486,1.689391136,1
both,classic_LSTM,-2.689072132,1.713087797,1
both,classic_LSTM,-2.794792652,1.818730116,1
both,classic_LSTM,1.560849786,-2.966669559,0
both,classic_LSTM,0.206834644,-1.896057606,0
both,classic_LSTM,1.172063112,-2.511516094,0
both,classic_LSTM,1.042771697,-2.367308378,0
both,classic_LSTM,2.060308218,-3.366343498,0
both,classic_LSTM,1.634773254,-3.026354313,0
both,classic_LSTM,1.449756265,-2.827178955,0
both,classic_LSTM,-2.575968504,1.597760916,1
both,classic_LSTM,-2.762214899,1.789660454,1
both,classic_LSTM,-2.414047956,1.423705578,1
both,classic_LSTM,1.739232063,-3.142971277,0
both,classic_LSTM,1.662740946,-3.054185867,0
both,classic_LSTM,-2.658103943,1.668195248,1
both,classic_LSTM,-2.463211536,1.473942518,1
both,classic_LSTM,-2.880893946,1.895905018,1
both,classic_LSTM,-2.662608624,1.698610067,1
both,classic_LSTM,-2.449659586,2.336907148,1
both,classic_LSTM,2.816199541,-1.539062738,0
both,classic_LSTM,-2.841801882,2.637690067,1
both,classic_LSTM,-2.170553207,2.132992983,1
both,classic_LSTM,2.633713484,-1.399965286,0
both,classic_LSTM,4.304808617,-2.630262136,0
both,classic_LSTM,-2.72353673,2.555814743,1
both,classic_LSTM,-2.53531003,2.428468943,1
both,classic_LSTM,3.769871235,-2.242956877,0
both,classic_LSTM,-1.343995214,1.484154701,1
both,classic_LSTM,-2.727086782,2.558819771,1
both,classic_LSTM,4.038086414,-2.436906099,0
both,classic_LSTM,-2.072511196,2.039698124,1
both,classic_LSTM,0.593009472,0.154514909,0
both,classic_LSTM,2.267700672,-1.11654973,0
both,classic_LSTM,1.817368746,-0.721667647,0
both,classic_LSTM,-2.291946173,3.546432972,1
both,classic_LSTM,-2.39430213,3.677783012,1
both,classic_LSTM,-2.4190166,3.702974558,1
both,classic_LSTM,1.959190369,-2.310697794,0
both,classic_LSTM,0.458789408,-0.138836697,0
both,classic_LSTM,1.588333368,-1.790583849,0
both,classic_LSTM,2.061559677,-2.453297615,0
both,classic_LSTM,2.393900633,-2.910461903,0
both,classic_LSTM,0.840322375,-0.71525836,0
both,classic_LSTM,-2.507652521,3.823765993,1
both,classic_LSTM,-2.287510157,3.537774324,1
both,classic_LSTM,-2.437698603,3.73268342,1
both,classic_LSTM,2.773548365,-3.432960987,0
both,classic_LSTM,-2.210044146,3.447434664,1
both,classic_LSTM,-0.260868251,0.781164825,1
both,classic_LSTM,1.90963316,-2.248827219,0
both,classic_LSTM,1.395728469,-3.124941349,0
both,classic_LSTM,1.388700366,-3.136940002,0
both,classic_LSTM,-3.02211237,3.46695137,1
both,classic_LSTM,1.38685143,-3.163302898,0
both,classic_LSTM,-2.518834591,2.789428234,1
both,classic_LSTM,1.91085875,-4.024294853,0
both,classic_LSTM,1.857555747,-3.850337982,0
both,classic_LSTM,-2.825125217,3.165937424,1
both,classic_LSTM,0.178368688,-1.267400622,0
both,classic_LSTM,-3.104485035,3.154579639,1
both,classic_LSTM,-2.884878635,3.181789875,1
both,classic_LSTM,2.305859089,-4.522575378,0
both,classic_LSTM,1.912765622,-3.935161591,0
both,classic_LSTM,-2.848963261,3.217632294,1
both,classic_LSTM,-0.728784084,0.07251811,1
both,classic_LSTM,-2.001195192,2.00584507,1
both,classic_LSTM,-2.831977367,3.05519557,1
both,classic_LSTM,4.171524525,-1.434257269,0
both,classic_LSTM,4.708630085,-1.767389536,0
both,classic_LSTM,3.914526463,-1.27619195,0
both,classic_LSTM,-2.141664267,2.605164051,1
both,classic_LSTM,-2.771896362,3.015560627,1
both,classic_LSTM,4.222536564,-1.467178345,0
both,classic_LSTM,-3.015174866,3.176528692,1
both,classic_LSTM,-2.516538858,2.868781805,1
both,classic_LSTM,3.471926689,-0.994932413,0
both,classic_LSTM,5.106670856,-2.039484978,0
both,classic_LSTM,-2.635936499,2.930271149,1
both,classic_LSTM,1.507615328,0.255821228,0
both,classic_LSTM,-2.669755459,2.972973347,1
both,classic_LSTM,3.884763241,-1.254192829,0
both,classic_LSTM,-2.521300793,2.851455688,1
both,classic_LSTM,-1.503165722,1.869829178,1
both,classic_LSTM,1.570210099,-2.104711533,0
both,classic_LSTM,2.24509716,-2.888813019,0
both,classic_LSTM,-1.696462631,2.068233013,1
both,classic_LSTM,-1.938771248,2.314195633,1
both,classic_LSTM,2.058558941,-2.655062675,0
both,classic_LSTM,-2.07941246,2.525224686,1
both,classic_LSTM,3.078984737,-3.892133236,0
both,classic_LSTM,1.769026399,-2.296908855,0
both,classic_LSTM,2.814921856,-3.548436642,0
both,classic_LSTM,-1.475309253,1.688477516,1
both,classic_LSTM,-2.36791563,2.940649509,1
both,classic_LSTM,-2.170397758,2.594090462,1
both,classic_LSTM,-1.523137569,1.763979077,1
both,classic_LSTM,2.274703503,-2.954670906,0
both,classic_LSTM,2.83379364,-3.600637913,0
both,classic_LSTM,1.980193734,-4.254814148,0
both,classic_LSTM,1.91372025,-4.181391716,0
both,classic_LSTM,2.138384342,-4.406798363,1
both,classic_LSTM,1.738891006,-3.971714497,0
both,classic_LSTM,-1.518396854,-0.39494884,1
both,classic_LSTM,2.333397865,-4.654502869,0
both,classic_LSTM,1.487193704,-3.694679499,0
both,classic_LSTM,1.726200223,-3.967771769,0
both,classic_LSTM,0.59955132,-2.806092024,0
both,classic_LSTM,-2.567111015,0.767250538,1
both,classic_LSTM,-0.868166328,-1.092999697,1
both,classic_LSTM,3.10478878,-5.347279549,1
both,classic_LSTM,-2.324688911,0.484301329,1
both,classic_LSTM,1.581957936,-3.793786287,0
both,classic_LSTM,-1.257987022,-0.708560526,1
both,classic_LSTM,-1.504565716,-0.385702014,1
both,classic_LSTM,1.57294631,-1.382199407,0
both,classic_LSTM,-2.010034323,2.106122971,1
both,classic_LSTM,2.744774342,-2.539141893,0
both,classic_LSTM,-1.900333881,1.971488237,1
both,classic_LSTM,2.561944246,-2.35020256,0
both,classic_LSTM,2.764724255,-2.554268837,0
both,classic_LSTM,2.385636806,-2.174828053,0
both,classic_LSTM,-2.202665567,2.294344425,1
both,classic_LSTM,-1.895381808,1.981677771,1
both,classic_LSTM,0.166758642,-0.107166454,0
both,classic_LSTM,-2.389274597,2.448990822,1
both,classic_LSTM,3.038831711,-2.830307007,0
both,classic_LSTM,1.663779378,-1.461347342,0
both,classic_LSTM,-1.965768337,2.059271574,1
both,classic_LSTM,-2.265889883,2.33103776,1
both,classic_LSTM,-2.586669445,2.65642333,1
both,classic_LSTM,-2.009764671,2.085547209,1
both,classic_LSTM,-1.736820221,1.810969949,1
both,classic_LSTM,-2.398074389,2.466382265,1
both,classic_LSTM,-2.349198103,2.411608458,1
both,classic_LSTM,3.037185907,-2.829078674,0
both,classic_LSTM,2.586167812,-2.375375748,0
both,classic_LSTM,2.46222949,-2.251357555,0
both,classic_LSTM,2.953290939,-2.743429661,0
both,classic_LSTM,1.663089275,-3.228359699,0
both,classic_LSTM,-2.697298288,1.604450822,1
both,classic_LSTM,0.768408775,-2.280594826,0
both,classic_LSTM,2.167078733,-3.784347057,0
both,classic_LSTM,1.95153904,-3.497265816,0
both,classic_LSTM,2.033751965,-3.638199329,0
both,classic_LSTM,2.09451437,-3.7097435,0
both,classic_LSTM,-3.184153557,2.184240818,1
both,classic_LSTM,-2.453922749,1.397629857,1
both,classic_LSTM,-2.885950089,1.859453559,1
both,classic_LSTM,-2.276147604,1.267594695,1
both,classic_LSTM,-3.060202599,2.01392889,1
both,classic_LSTM,-2.952099562,1.993923187,1
both,classic_LSTM,2.736400366,-4.414105892,0
both,classic_LSTM,-3.015523911,2.027784109,1
both,classic_LSTM,-0.434484839,-1.140504599,0
both,classic_LSTM,-2.784019947,3.21875906,1
both,classic_LSTM,2.719270945,-2.007983923,0
both,classic_LSTM,2.963123798,-2.244787455,0
both,classic_LSTM,2.998719692,-2.277110577,0
both,classic_LSTM,-1.311408639,1.880610943,1
both,classic_LSTM,-2.030169964,2.560069561,1
both,classic_LSTM,3.685299873,-2.938007832,0
both,classic_LSTM,-2.219459534,2.735369921,1
both,classic_LSTM,3.108743906,-2.310655832,0
both,classic_LSTM,3.152968407,-2.430431366,0
both,classic_LSTM,4.050311565,-3.279326677,0
both,classic_LSTM,-1.575453281,2.115798235,1
both,classic_LSTM,-2.118953943,2.64895606,1
both,classic_LSTM,3.05717659,-2.339568377,0
both,classic_LSTM,-1.791022539,2.337624073,1
both,classic_LSTM,-1.647678614,2.190914869,1
both,classic_LSTM,4.270403862,-1.982870817,0
both,classic_LSTM,4.635396481,-2.24842,0
both,classic_LSTM,-1.397564173,2.321183205,1
both,classic_LSTM,-1.50386405,2.39922905,1
both,classic_LSTM,0.771189272,0.732925057,0
both,classic_LSTM,2.473197222,-0.634564757,0
both,classic_LSTM,-1.528707266,2.434104443,1
both,classic_LSTM,-1.192679167,2.155220985,1
both,classic_LSTM,-0.978424251,1.987272501,1
both,classic_LSTM,3.389690638,-1.321785688,0
both,classic_LSTM,-0.572410166,1.659032106,1
both,classic_LSTM,3.059813499,-1.075274944,0
